"","STATECD","COUNTYCD","S_1_pct","S_2_pct","H_2527_pct","H_2628_pct","H_31_pct","H_32_pct","H_34_pct","H_35_pct","FIPS"
"134",13,13,0,0.952380952380952,0.238095238095238,0.523809523809524,0.0476190476190476,0.19047619047619,0.523809523809524,0.0476190476190476,13013
"135",13,15,0.0714285714285714,0.880952380952381,0.547619047619048,0.69047619047619,0.0476190476190476,0.166666666666667,0.285714285714286,0.333333333333333,13015
"136",13,17,0.818181818181818,0.159090909090909,0.113636363636364,0.340909090909091,0,0.227272727272727,0.0681818181818182,0.431818181818182,13017
"137",13,19,0.746478873239437,0.253521126760563,0.0422535211267606,0.380281690140845,0.0140845070422535,0.380281690140845,0.0845070422535211,0.535211267605634,13019
"138",13,21,0.12,0.84,0.2,0.52,0,0.16,0.72,0.2,13021
"139",13,23,0.318181818181818,0.590909090909091,0.318181818181818,0.681818181818182,0.0454545454545455,0.181818181818182,0.590909090909091,0.272727272727273,13023
"140",13,25,0.790697674418605,0.197674418604651,0.13953488372093,0.267441860465116,0,0.267441860465116,0.127906976744186,0.558139534883721,13025
"141",13,27,0.456140350877193,0.350877192982456,0.350877192982456,0.631578947368421,0,0.298245614035088,0.245614035087719,0.508771929824561,13027
"142",13,29,0.619047619047619,0.369047619047619,0.226190476190476,0.535714285714286,0,0.30952380952381,0.464285714285714,0.452380952380952,13029
"143",13,31,0.622222222222222,0.344444444444444,0.233333333333333,0.511111111111111,0,0.477777777777778,0.355555555555556,0.577777777777778,13031
"144",13,33,0.30952380952381,0.55952380952381,0.285714285714286,0.654761904761905,0.0119047619047619,0.202380952380952,0.547619047619048,0.321428571428571,13033
"145",13,35,0,0.888888888888889,0.333333333333333,0.592592592592593,0.037037037037037,0.296296296296296,0.62962962962963,0.148148148148148,13035
"146",13,37,0.344827586206897,0.379310344827586,0.379310344827586,0.620689655172414,0.0344827586206897,0.206896551724138,0.482758620689655,0.344827586206897,13037
"147",13,39,0.634782608695652,0.365217391304348,0.243478260869565,0.48695652173913,0,0.373913043478261,0.443478260869565,0.434782608695652,13039
"148",13,43,0.709677419354839,0.290322580645161,0.129032258064516,0.548387096774194,0,0.483870967741935,0.225806451612903,0.516129032258065,13043
"149",13,45,0.0666666666666667,0.766666666666667,0.466666666666667,0.683333333333333,0,0.35,0.433333333333333,0.433333333333333,13045
"150",13,47,0,0.363636363636364,0.636363636363636,0.454545454545455,0.0909090909090909,0.272727272727273,0.181818181818182,0.0909090909090909,13047
"151",13,49,0.833333333333333,0.12280701754386,0.0614035087719298,0.210526315789474,0,0.140350877192982,0.043859649122807,0.333333333333333,13049
"152",13,51,0.372093023255814,0.581395348837209,0.348837209302326,0.651162790697674,0,0.395348837209302,0.651162790697674,0.558139534883721,13051
"153",13,53,0.30952380952381,0.857142857142857,0.285714285714286,0.595238095238095,0,0.119047619047619,0.476190476190476,0.380952380952381,13053
"154",13,55,0,0.75,0.6875,0.71875,0,0.34375,0.21875,0.46875,13055
