"","STATECD","COUNTYCD","S_1_pct","S_2_pct","H_2527_pct","H_2628_pct","H_31_pct","H_32_pct","H_34_pct","H_35_pct"
"103",12,75,0.618257261410788,0.236514522821577,0.410788381742739,0.601659751037344,0.04149377593361,0.24896265560166,0.278008298755187,0.215767634854772
"104",12,77,0.776357827476038,0.130990415335463,0.0894568690095847,0.23961661341853,0,0.0926517571884984,0.10223642172524,0.431309904153355
"105",12,79,0.568862275449102,0.305389221556886,0.293413173652695,0.616766467065868,0,0.275449101796407,0.293413173652695,0.365269461077844
"106",12,81,0.507936507936508,0,0.476190476190476,0.587301587301587,0,0.349206349206349,0.0793650793650794,0.111111111111111
"107",12,83,0.36280487804878,0.173780487804878,0.460365853658537,0.295731707317073,0.00914634146341463,0.0548780487804878,0.134146341463415,0.0701219512195122
"108",12,85,0.723404255319149,0,0.0425531914893617,0.234042553191489,0,0,0,0
"109",12,87,0.0952380952380952,0,0,0,0,0,0,0
"110",12,89,0.641025641025641,0.448717948717949,0.134615384615385,0.416666666666667,0.00641025641025641,0.365384615384615,0.326923076923077,0.384615384615385
"111",12,91,0.835748792270531,0.193236714975845,0.396135265700483,0.594202898550725,0,0.135265700483092,0.0917874396135266,0.265700483091787
"112",12,93,0.162162162162162,0,0.594594594594595,0.540540540540541,0,0.162162162162162,0,0.0810810810810811
